task,dataset,samples,batches,loss,metric,gap_metric_minus_target,raw_metric,raw_gap_metric_minus_target,normalized_metric,normalized_metric_unit,normalized_gap_metric_minus_target,paper_metric,paper_target,seconds
landmark,W300Dataset[subset:2],2,2,0.2204129844903946,137.13809847831726,,137.13809847831726,,137.13809847831726,nme_percent,132.46809847831727,NME,4.67,0.39086151123046875
