task,dataset,samples,batches,loss,metric,gap_metric_minus_target,raw_metric,raw_gap_metric_minus_target,normalized_metric,normalized_metric_unit,normalized_gap_metric_minus_target,paper_metric,paper_target,seconds
landmark,W300Dataset[all:689],689,345,0.0026295791329492045,6.752822766045354,,6.752822766045354,,6.752822766045354,nme_percent,2.0828227660453544,NME,4.67,15.463780879974365
